x1,x2,x3,A,event,FT,CC,obs.Y,tau,lambda,Y1,Y0,g.opt
-0.61703956,0.612971264,-0.531954413,1,1,1.777256324,10940.80618,166784.8262,3,1.00E+05,165113.1378,116413.8137,1
0.106030504,0.431239478,0.71409645,1,1,1.975321709,8181.266581,189350.9043,3,1.00E+05,184393.7768,151200.7869,1
1.429745015,3.557082965,0.081022767,0,1,3.90077858,14318.00368,285681.9963,3,1.00E+05,-164248.0734,276149.2891,0
-0.253725508,1.077491269,0.175030189,0,1,1.336434568,2158.625776,131484.831,3,1.00E+05,240448.0782,124901.4504,1
1.831158641,0.153804987,0.872837306,1,1,2.207675047,8754.7919,212012.7128,3,1.00E+05,216489.596,188650.7472,1
1.114443573,0.275664711,-1.439519503,1,1,1.693902442,14098.93774,155291.3064,3,1.00E+05,166188.5277,137756.296,1
-0.614814822,0.794007299,0.856514342,0,0,0.342462627,914.9029142,33331.35983,3,1.00E+05,32080.78172,33875.14493,0
1.226665088,0.771299348,-0.636830066,0,1,1.511405202,2031.768608,149108.7516,3,1.00E+05,232406.1528,145581.2394,1
1.079636897,1.39737856,-0.630547318,1,0,3.893857808,21388.72852,278611.2715,3,1.00E+05,275072.2491,209904.9128,1
0.77311148,2.295681594,-0.702421758,1,1,10.4907462,89880.65896,210119.341,3,1.00E+05,153809.9066,247948.5549,0
0.310230205,0.613395191,0.341631105,0,1,1.323431135,2202.85959,130140.2539,3,1.00E+05,184061.7257,129430.041,1
-1.118532523,2.049786359,-1.197314618,0,1,1.311928171,2031.478993,129161.3381,3,1.00E+05,204785.8526,124801.8518,1
-0.640592992,1.427396676,-0.431664826,0,1,1.292959688,3538.631546,125757.3372,3,1.00E+05,204564.1835,124566.8742,1
-2.47100858,0.316228729,0.235014878,1,1,1.014002761,1704.541476,99695.73458,3,1.00E+05,98224.01004,82728.88055,1
-0.196440187,-0.789468441,-1.039455169,1,1,0.520089092,649.0854638,51359.82373,3,1.00E+05,51554.663,81628.84773,0
0.052481948,1.388250944,1.603741937,1,0,2.208682772,5941.966089,214926.3112,3,1.00E+05,197594.8687,205510.2502,0
-2.270150445,-0.336459408,-0.012782883,1,1,0.572282891,410.074416,56818.21473,3,1.00E+05,56811.51186,69199.95795,0
-0.767564096,-0.259977586,1.153347719,1,0,0.055405169,184.7258163,5355.79111,3,1.00E+05,5487.40475,5335.741511,1
1.239126495,0.665644722,-0.348843735,0,1,1.510792492,5852.35411,145226.8951,3,1.00E+05,222402.4543,148144.2151,1
1.243684714,1.073055837,-0.756275674,1,1,3.814690859,25915.96295,274084.037,3,1.00E+05,244041.5926,189398.6594,1
1.105115448,1.618881068,1.416157521,1,1,7.535549857,109733.1397,190266.8603,3,1.00E+05,240517.1969,275630.0096,0
-0.373829508,-0.507108749,1.485203812,1,1,0.833065179,435.4995205,82871.01835,3,1.00E+05,80543.85998,111356.1311,0
-0.287525775,0.714704097,-0.421342294,0,1,1.121617505,1653.878126,110507.8724,3,1.00E+05,168924.0838,108954.4131,1
-1.527106472,-0.308235007,0.595280147,1,1,0.723753231,2592.759663,69782.56345,3,1.00E+05,71594.59843,84682.94616,0
-0.954778037,0.113411302,-0.63217528,1,1,1.049062635,2066.9427,102839.3208,3,1.00E+05,103068.6449,94596.15708,1
-0.319165203,2.109425485,1.674660799,1,1,9.044130428,66630.43116,233369.5688,3,1.00E+05,233708.3407,220042.0272,1
-0.597105874,-0.086951762,0.855883246,1,1,1.091890464,1406.958736,107782.0876,3,1.00E+05,100077.2581,112102.7532,0
-1.468990669,2.746695384,-0.441638717,1,0,9.301436737,127635.8754,172364.1246,3,1.00E+05,280126.315,185143.9521,1
0.970703237,0.496578126,-0.297865705,1,1,2.250774526,42953.86095,182123.5916,3,1.00E+05,214549.6772,166298.8353,1
-0.333277991,1.158381195,-0.903573816,0,1,1.209856041,3280.143162,117705.461,3,1.00E+05,222458.7182,115469.8647,1
0.508515557,1.482949368,-0.464415807,1,1,4.903336846,80051.56395,219948.4361,3,1.00E+05,260851.2541,195649.3748,1
-2.583414032,0.949497174,-1.0605691,0,1,0.713273341,1339.789917,69987.54421,3,1.00E+05,123355.3885,69484.58725,1
-0.314914883,-0.81649382,-0.228905031,0,1,0.71833329,1051.975949,70781.35304,3,1.00E+05,43498.90481,69108.96774,0
-0.446955462,0.833689693,-0.719503203,0,0,0.447251993,827.726654,43897.47269,3,1.00E+05,42018.57298,44228.49391,0
0.649689767,-0.322305827,0.514413978,0,1,1.088377008,714.4360567,108123.2648,3,1.00E+05,87582.92672,106178.8176,0
1.22917486,1.154880434,1.353889851,1,1,5.056205739,46706.50549,253293.4945,3,1.00E+05,226391.5376,232717.3045,0
-0.560990697,1.365658776,1.409209529,0,1,1.55025657,4391.565524,150634.0915,3,1.00E+05,252288.2247,150787.9357,1
-0.520935305,0.987428544,-0.314494177,0,1,1.174205894,4298.505803,113122.0836,3,1.00E+05,207292.6832,115809.2301,1
-0.289321208,0.129051964,1.073564624,1,1,1.441434774,8945.000936,135198.4765,3,1.00E+05,140305.421,127078.3479,1
1.59056083,1.35460535,0.330487715,0,1,2.133027949,2283.656117,211019.1388,3,1.00E+05,249135.8448,200709.6503,1
0.03670163,1.130160698,-0.245671231,1,1,3.319844122,21337.54805,278662.4519,3,1.00E+05,251003.2982,165055.5285,1
-0.361368788,-0.680070556,-2.645662773,1,1,0.47288477,303.582108,46984.89488,3,1.00E+05,46879.69851,70078.20675,0
-1.246023714,2.590991217,0.055396857,1,0,1.69991186,8791.76556,161199.4204,3,1.00E+05,144870.0176,169007.3482,0
0.281248189,0.344464023,-0.981726375,0,1,1.063341392,2579.472217,103754.667,3,1.00E+05,126329.9117,103466.0437,1
-0.23540313,1.062603348,-1.318514458,1,1,2.657566732,9363.411498,256393.2617,3,1.00E+05,258767.9181,138699.8634,1
-0.875388406,2.56600949,-1.444145027,1,0,1.731043509,24024.36037,149079.9905,3,1.00E+05,151551.1322,166879.0049,0
0.190973907,1.194226941,0.6709488,0,1,1.589719751,11923.33962,147048.6355,3,1.00E+05,267111.4548,156295.7839,1
-1.340634337,1.267435374,-0.990820704,1,1,2.647148172,25533.41832,239181.3989,3,1.00E+05,257469.4885,120556.408,1
-0.858806447,1.687351742,-0.954099488,0,1,1.270022078,3039.158596,123963.0492,3,1.00E+05,260671.8267,125492.4977,1
-0.413885701,1.983412072,-0.333683416,0,1,1.614262409,5290.209375,156136.0316,3,1.00E+05,230920.0863,157195.1193,1
0.367864879,1.249758498,-0.137105051,1,1,3.993408467,9221.445855,290778.5541,3,1.00E+05,265455.0233,187644.0519,1
-1.715040236,-0.013389469,-0.67007751,1,1,0.800862249,2110.521691,77975.70321,3,1.00E+05,78993.46915,79374.37234,0
-1.074386872,2.232075701,-1.380376487,1,1,6.397793132,158509.8338,141490.1662,3,1.00E+05,204753.7438,166956.5762,1
1.636531392,1.120160345,1.751408958,0,1,2.312884109,6628.718135,224659.6928,3,1.00E+05,289801.3949,214598.6048,1
0.599848371,1.66039599,0.388922586,0,1,1.928959484,7300.871454,185595.0769,3,1.00E+05,217743.5238,186247.5793,1
0.416909705,2.700288812,-0.898974621,1,0,3.838111656,415947.3735,-115947.3735,3,1.00E+05,162499.0843,255467.7792,0
2.66712619,0.017360254,-0.344998436,0,1,1.655550316,4157.427933,161397.6036,3,1.00E+05,160491.2389,163380.9778,0
-0.107227127,0.740570201,0.530747457,1,1,2.455038643,6610.889571,238892.9747,3,1.00E+05,233857.0173,146204.5706,1
-0.406354654,2.541882359,0.613793224,1,0,5.630234771,248435.8748,51564.1252,3,1.00E+05,-142873.8754,229002.6677,0
-0.02489247,1.238500794,0.13349767,0,1,1.462169821,5448.664651,140768.3174,3,1.00E+05,287091.667,141320.8294,1
-2.017618096,-1.029119784,0.581369809,0,1,0.519898035,1484.242292,50505.56119,3,1.00E+05,27942.55019,51510.3306,0
0.013114468,3.344338403,-1.468470192,0,1,2.360981436,21611.28033,214486.8633,3,1.00E+05,-153150.6222,228116.058,0
-0.477130293,1.195908643,0.508431118,0,1,1.369149366,6205.056473,130709.8801,3,1.00E+05,262318.9971,134091.2967,1
0.768529214,0.958135832,-0.868707742,1,1,3.093048943,9044.031652,290955.9683,3,1.00E+05,286405.3884,170475.3235,1
-0.395918462,1.043976842,-0.601975415,1,1,2.718819895,12497.97032,259384.0192,3,1.00E+05,269023.3592,143994.5543,1
-0.734067681,0.984331696,-1.159800617,0,1,1.033039999,2211.295208,101092.7047,3,1.00E+05,166124.0496,99998.60136,1
-0.386729408,0.407467094,0.277160174,0,1,1.075311368,1866.219352,105664.9174,3,1.00E+05,124212.3391,105044.1725,1
-2.31284919,0.336388411,-1.59386957,1,1,0.887623844,2076.600303,86685.78407,3,1.00E+05,88019.40007,72011.0852,1
-1.728171983,-0.830444408,-0.016162056,0,1,0.550799773,538.2686334,54541.70865,3,1.00E+05,33199.8363,54770.59381,0
0.418534942,-0.904801328,-1.498186948,0,0,0.272893467,998.2087875,26291.13789,3,1.00E+05,27110.21665,26720.99667,1
-0.207024271,2.078582215,-0.759412299,1,1,7.052469994,91166.83867,208833.1613,3,1.00E+05,145890.4515,179464.6771,0
1.339802312,1.496937835,-1.871896993,0,1,1.698681078,7559.927162,162308.1807,3,1.00E+05,278161.8957,167036.6631,1
1.894939954,-0.44173004,-0.221914871,0,1,1.25141823,4683.863091,120457.9599,3,1.00E+05,95424.87042,123751.5245,0
0.093948253,4.109318574,0.47193069,0,0,0.26444872,726.8008527,25718.07117,3,1.00E+05,-58643.08841,22757.51854,0
1.870212812,1.34679514,-0.974721868,1,0,4.94840665,55259.39934,244740.6007,3,1.00E+05,226368.8659,202925.3587,1
-1.309485593,0.954849846,1.374493269,1,1,2.547002226,7942.842589,246757.38,3,1.00E+05,246789.6706,139614.8752,1
-1.070876903,0.815691637,0.935387483,0,1,1.132096087,1157.095638,112052.5131,3,1.00E+05,176480.0172,111902.5197,1
1.027639821,1.190577457,-1.312966605,1,1,3.841070158,37836.0089,262163.9911,3,1.00E+05,272264.6443,179210.9309,1
-1.166403365,-0.931979525,-0.648788665,0,1,0.56115765,730.0154987,55385.74949,3,1.00E+05,31952.37904,55670.10027,0
-0.327353366,1.517933865,-1.119817659,1,1,4.009586181,1327.609457,298672.3905,3,1.00E+05,267128.8479,150771.4927,1
0.54057388,2.001560734,-0.652935132,1,0,4.019604925,123247.1831,176752.8169,3,1.00E+05,201938.7372,223658.3773,0
-0.258219782,1.95604048,0.872369062,1,1,7.359775147,181636.6796,118363.3204,3,1.00E+05,239691.4414,210385.3566,1
-1.379378521,2.379636831,0.996562016,1,1,8.71855615,106694.0661,193305.9339,3,1.00E+05,90691.79051,204556.0189,0
0.965214892,1.149400473,-3.489658195,1,1,2.940376354,29277.32821,264760.3072,3,1.00E+05,279591.7704,134017.2893,1
1.13647383,1.563468634,-1.54328275,0,1,1.719454486,8883.052042,163062.3965,3,1.00E+05,246633.4411,167922.6579,1
1.646875625,1.852739173,2.179888063,1,0,4.886573997,63328.95036,236671.0496,3,1.00E+05,214432.4026,280612.9043,0
0.124421288,3.417109554,0.988750781,1,0,13.30009589,245671.6558,54328.34419,3,1.00E+05,-84457.01773,282862.1976,0
1.108862993,-0.915041041,0.724061956,1,1,0.719385328,1287.746837,70650.78599,3,1.00E+05,71604.29216,122500.4508,0
0.70098259,1.055865572,-0.997564443,1,1,3.289445761,26156.53956,273843.4604,3,1.00E+05,261661.8749,156249.8313,1
-0.127584884,1.428438014,1.824600934,1,0,3.131964603,65199.15847,234800.8415,3,1.00E+05,277645.3039,193233.4091,1
-1.162517817,2.488970606,2.143154588,0,1,2.071976696,34290.85669,172906.8129,3,1.00E+05,153427.1422,190958.4979,0
-0.08535744,0.36998828,1.117475252,0,1,1.228350879,2951.222946,119883.865,3,1.00E+05,150889.7344,114553.7932,1
-0.057465752,0.089062209,-0.075496205,0,1,1.007705427,5757.682017,95012.86068,3,1.00E+05,105905.3806,96533.24346,1
-0.136651957,1.38094749,0.918945571,1,1,4.515052917,53610.22302,246389.777,3,1.00E+05,283401.7024,195019.547,1
-1.766787785,2.397088465,-0.528319902,1,0,2.670946555,52757.21461,214337.4409,3,1.00E+05,228047.6709,161163.6507,1
1.543692158,0.300925113,-2.446957227,0,1,1.166864507,1624.070305,115062.3804,3,1.00E+05,133555.6559,115098.4028,1
-0.052995858,1.681814372,-0.044573959,0,1,1.63148027,1565.014467,161583.0126,3,1.00E+05,203046.1077,155757.575,1
-0.99055611,0.877378988,-1.457250494,1,0,0.203285135,2423.779784,17904.73368,3,1.00E+05,18037.30423,20236.43679,0
-0.436701278,1.547040849,-2.939986668,0,1,1.086295553,2438.385713,106191.1696,3,1.00E+05,250283.3783,107061.6671,1
1.107088366,1.294502144,-1.831080168,1,1,4.068854809,45076.94607,254923.0539,3,1.00E+05,282354.9842,184647.0257,1
-0.855288303,-0.259243321,-1.059937441,0,1,0.701296579,1053.310499,69076.34744,3,1.00E+05,58017.82517,68315.13885,0
0.472364902,-0.032903913,-0.78522459,0,1,1.006097864,2765.075798,97844.71062,3,1.00E+05,96881.01858,94879.93371,1
-0.342845548,2.381793674,-0.653491098,1,1,9.112946433,75118.67193,224881.3281,3,1.00E+05,266231.0419,208721.5849,1
-1.479532416,-0.711130887,-1.369129607,0,1,0.524054962,459.0974683,51946.39878,3,1.00E+05,33959.33814,51578.4165,0
0.382270114,0.691834931,0.217528571,0,1,1.357652845,2817.373254,132947.9112,3,1.00E+05,171232.381,131830.037,1
0.118387979,0.794703311,2.441076525,0,1,1.658968862,2648.679091,163248.2071,3,1.00E+05,260089.3645,154329.3791,1
1.016562125,0.739621773,-1.0021473,0,1,1.384008816,5700.933719,132699.9478,3,1.00E+05,199646.2298,137797.4231,1
1.369090657,0.100340355,0.57555147,1,1,1.862052917,10513.58508,175691.7066,3,1.00E+05,182985.0371,162679.2974,1
0.490169222,2.075834229,2.124323613,0,1,2.542674486,20530.63259,233736.816,3,1.00E+05,193569.3779,230491.8699,0
0.222426754,1.57829365,-0.606407431,1,1,4.974420558,38929.80322,261070.1968,3,1.00E+05,284874.6133,191835.3565,1
0.010170389,0.481335324,-0.612763873,1,1,1.775282352,4061.08121,173467.154,3,1.00E+05,171970.3182,123382.5985,1
-0.672834307,1.636653119,-0.451592757,1,1,4.451591489,66275.51785,233724.4822,3,1.00E+05,261093.5855,162518.2116,1
-1.412991668,1.092921748,0.886188843,1,0,0.445645507,3193.172507,41371.37824,3,1.00E+05,41206.07447,44462.91133,0
0.318742657,1.189060346,-1.476246924,0,1,1.31369259,2397.629256,128971.6297,3,1.00E+05,261175.9433,126511.4834,1
-0.267063537,0.890275198,1.577821106,1,0,1.194209639,21490.98178,97929.98214,3,1.00E+05,102776.1316,114303.2632,0
-0.053542228,0.841324047,0.969638885,1,1,2.838986394,10766.34505,273132.2943,3,1.00E+05,269334.1211,168337.7137,1
-1.202675753,1.006348636,-0.516683683,1,1,2.25581258,7967.745474,217613.5125,3,1.00E+05,213628.3083,119696.4991,1
-0.772842512,-0.938713262,1.434847432,0,1,0.746247669,2748.465557,71876.30136,3,1.00E+05,42145.93997,72922.37645,0
-0.46018587,1.410703935,0.90341685,0,1,1.524270129,3477.240515,148949.7724,3,1.00E+05,266551.4492,144547.4664,1
-0.483975799,0.667587258,1.007911614,1,0,1.23893904,14228.87231,109665.0317,3,1.00E+05,108426.092,117577.2615,0
0.440497484,0.811541088,-0.425393601,0,1,1.335121719,1178.060459,132334.1115,3,1.00E+05,207088.6582,131444.3885,1
0.123534796,0.47867622,-0.054480545,0,0,0.937835486,1694.071407,92089.47716,3,1.00E+05,92570.46596,91723.35833,1
-0.604668573,2.065126524,-0.273678957,1,0,1.508261031,33114.10725,117711.9958,3,1.00E+05,115193.1564,146363.3872,0
1.271525674,0.984409884,0.801456389,0,1,1.877185797,10089.96539,177628.6143,3,1.00E+05,281206.5996,169793.974,1
-0.341779777,1.967574264,1.22874049,1,0,5.694050296,9056.04699,290943.953,3,1.00E+05,253822.9298,223939.3572,1
0.110757753,-0.18889508,-0.182438851,0,1,0.948606837,2324.050495,92536.63318,3,1.00E+05,83651.31785,90986.24513,0
0.944372407,1.2825949,-0.125245229,1,1,4.621343058,25683.50329,274316.4967,3,1.00E+05,277109.6035,209158.2824,1
0.851928065,1.199046407,-0.370959148,0,1,1.637226449,3980.316241,159742.3286,3,1.00E+05,235864.5818,157931.301,1
0.523847056,0.924562065,0.052566458,1,1,3.133441482,14338.07562,285661.9244,3,1.00E+05,283921.7154,168134.1113,1
-0.317839744,0.476366293,-0.145899366,0,1,1.066894404,4074.7671,102614.6733,3,1.00E+05,138727.3984,101285.5924,1
1.521224255,2.106492241,-0.975201187,0,0,0.163423031,1309.84214,15032.46099,3,1.00E+05,11819.82698,15524.76893,0
0.355426093,1.547112275,-0.442815852,1,0,1.036949378,16018.15275,87676.78502,3,1.00E+05,80763.97926,96967.37844,0
-0.005046735,1.825790177,-0.715139202,1,1,5.874893264,76636.78732,223363.2127,3,1.00E+05,199372.0911,187977.3174,1
0.230322976,1.19191809,0.55661117,1,0,0.899811062,12919.21351,77061.89271,3,1.00E+05,83831.95941,88308.01547,0
0.943809381,1.898320829,0.992045222,1,1,8.993077769,66392.02052,233607.9795,3,1.00E+05,243116.4973,277923.0723,0
0.341494844,1.687908247,0.777071719,1,0,3.932112325,47006.47835,252993.5216,3,1.00E+05,276270.3241,217529.6267,1
0.650602085,1.150184358,1.282843803,0,1,1.828434443,16767.94518,166075.4991,3,1.00E+05,225380.4975,177763.7247,1
1.626453056,0.228024317,-0.547264286,1,1,1.965577446,26034.32622,170523.4184,3,1.00E+05,188277.0388,168323.1319,1
0.664582088,1.514146265,0.818644705,0,1,1.952332414,3248.849747,191984.3916,3,1.00E+05,269182.0621,189859.326,1
1.676881296,1.639375751,0.244821741,1,0,5.042320301,46668.33071,253331.6693,3,1.00E+05,234042.6884,264950.0421,0
0.343741628,0.536655661,-1.898592118,1,1,1.753965472,5597.474601,169799.0726,3,1.00E+05,161389.703,126230.1475,1
0.295802186,1.024239249,0.059597214,0,1,1.451201644,6561.919947,138558.2445,3,1.00E+05,234314.2874,142125.6053,1
0.491185949,0.584314928,1.203717132,0,1,1.48275728,3320.513996,144955.214,3,1.00E+05,197233.4559,145774.5039,1
0.310932924,0.409568246,0.898812858,1,1,2.055829245,1349.717285,204233.2072,3,1.00E+05,187955.8244,151385.3268,1
0.312489053,0.025189805,1.04335072,0,1,1.190519569,3944.563066,115107.3938,3,1.00E+05,117659.4881,116311.7917,1
0.797488983,1.790644164,-0.277545308,0,1,1.952160123,11496.12793,183719.8844,3,1.00E+05,209415.5209,189517.423,1
-0.822791101,1.227724419,0.058269434,0,1,1.233167483,6328.209681,116988.5386,3,1.00E+05,224084.2507,118857.5486,1
0.377006682,-0.98170023,-0.487280076,1,1,0.518478417,444.1385283,51403.70314,3,1.00E+05,51638.78515,90984.80767,0
-0.445726885,0.274512722,2.194015699,1,1,1.781254058,7689.934329,170435.4714,3,1.00E+05,174894.749,148428.9677,1
0.770269495,3.426711002,0.212645456,1,0,3.277478098,1342551.389,-1042551.389,3,1.00E+05,-232604.6846,271460.5372,0
-0.448781165,1.675225169,-0.6145326,0,1,1.420996034,3945.441197,138154.1622,3,1.00E+05,287931.7862,131563.3387,1
0.512721393,0.703885004,0.43841103,0,1,1.429823318,2296.761625,140685.5702,3,1.00E+05,210990.2806,139261.2093,1
1.38967014,0.889320302,0.561546782,1,1,3.798008983,51721.19834,248278.8017,3,1.00E+05,274453.5065,210689.9747,1
-0.870940116,0.207465932,-1.569530248,1,1,1.057151779,6236.090885,99479.08698,3,1.00E+05,103258.5736,88795.47234,1
-0.320282256,0.41862836,-0.354106951,1,1,1.611714271,7367.600721,153803.8264,3,1.00E+05,153619.4429,122719.5876,1
0.06799722,0.516622947,-0.935235082,1,1,1.795056661,4346.914436,175158.7517,3,1.00E+05,174282.0966,130442.4345,1
0.166747133,0.337717762,0.582260122,1,1,1.81397655,3952.804687,177444.8503,3,1.00E+05,172854.2452,143770.9809,1
1.320167341,0.772877994,-0.29542464,0,1,1.594171877,1450.176522,157967.0112,3,1.00E+05,206713.197,147405.7626,1
-0.770683762,1.230627045,-2.435469671,1,1,2.484025974,3217.133689,245185.4637,3,1.00E+05,226612.0519,116640.1191,1
-0.988315052,1.675424995,0.466937912,1,1,4.744154726,47275.32902,252724.671,3,1.00E+05,283256.991,168303.0789,1
0.672273938,2.565240483,-0.41545625,0,1,2.369031703,35844.68687,201058.4834,3,1.00E+05,160018.5438,231147.3982,0
-0.07226748,-0.151242197,-0.269620295,0,1,0.916871283,3024.138524,88662.98974,3,1.00E+05,81843.40317,89509.75674,0
-0.283437432,2.631437412,-2.077735661,0,1,1.690408424,4975.127853,164065.7146,3,1.00E+05,236951.4276,163122.4993,1
-1.083952006,-0.029834296,0.14514952,1,1,0.971293768,3662.953409,93466.42335,3,1.00E+05,95609.5175,97187.35776,0
0.907040624,2.568320086,-0.315231321,1,0,7.094637465,179221.3353,120778.6647,3,1.00E+05,220764.0115,267532.5208,0
-1.397803923,2.04185517,-0.693916617,0,1,1.301612792,3780.830399,126380.4488,3,1.00E+05,242307.3705,124213.0505,1
0.849953675,0.538044471,-0.133767192,0,1,1.374413861,1252.299886,136189.0862,3,1.00E+05,187661.3232,128490.463,1
-0.194566407,1.329293697,0.667335512,1,1,4.154468895,5015.793426,294984.2066,3,1.00E+05,271082.4795,180244.4361,1
-0.956183065,0.582798857,-1.530865814,0,1,0.844100651,2023.051765,82387.01329,3,1.00E+05,113540.515,82864.68966,1
-0.273427714,1.115446039,-1.451121262,0,1,1.144349259,5614.946844,108819.979,3,1.00E+05,209499.7548,111842.3038,1
0.639331656,2.660880672,0.144001871,0,1,2.561340412,25327.16144,230806.8797,3,1.00E+05,231881.9702,244995.6176,0
1.800389734,2.157329002,-0.46339035,1,1,11.65033592,28787.13189,271212.8681,3,1.00E+05,-11740.31164,289786.5776,0
1.270662315,1.329620026,-1.817894625,0,1,1.601961808,7928.109844,152268.071,3,1.00E+05,197498.559,157720.8688,1
-0.270364574,1.126832088,-1.167275186,0,0,0.582375254,1789.593013,56447.93239,3,1.00E+05,56063.79858,54936.09623,1
0.856147781,0.891885751,1.584233764,1,1,3.789939699,16252.12989,283747.8701,3,1.00E+05,269149.8981,214380.914,1
-0.616422564,3.049771953,-1.565107738,0,1,1.887279358,17366.381,171361.5548,3,1.00E+05,162946.2465,184666.3857,0
0.000823793,-1.063778978,-0.239735464,0,1,0.70967903,1188.43269,69779.47033,3,1.00E+05,37338.82588,70386.88835,0
0.940300743,0.080843344,0.414166233,1,1,1.652411574,12153.8752,153087.2822,3,1.00E+05,157012.7454,154122.2279,1
0.651462333,1.207896904,-1.018041006,0,1,1.478247755,2203.570238,145621.2053,3,1.00E+05,296314.7507,139621.7035,1
-2.017855473,2.536619814,-0.324847101,1,0,6.543008429,78991.74707,221008.2529,3,1.00E+05,247840.4915,165035.0852,1
1.603720448,1.315430765,-0.930273464,1,1,5.010844339,43437.04584,256562.9542,3,1.00E+05,277986.3691,221438.6812,1
-0.569906807,-0.197373772,-0.428931396,0,1,0.805665502,1122.373443,79444.17674,3,1.00E+05,70646.88954,77326.11771,0
-1.262266954,1.103935436,0.518605629,0,1,1.139497987,3416.787232,110533.0114,3,1.00E+05,211064.0865,111251.6971,1
1.308971839,1.538139153,-0.436647439,1,1,6.064516752,49197.03293,250802.9671,3,1.00E+05,286697.6327,228343.4526,1
0.26027466,0.220409562,1.410360544,1,1,1.806623426,21817.97608,158844.3665,3,1.00E+05,179745.2189,152222.3406,1
-0.186516058,0.415314568,-0.563059922,1,1,1.616355474,4135.826143,157499.7213,3,1.00E+05,152915.414,121784.3155,1
-0.908925859,2.127899877,0.298800741,0,1,1.62655595,11748.92411,150906.6709,3,1.00E+05,250643.6047,158784.599,1
-0.194695519,-0.599564441,0.708006255,0,1,0.862424379,1145.864839,85096.57303,3,1.00E+05,59921.44781,83690.50388,0
-0.216662709,0.976468232,-0.81719624,0,0,1.130413266,1617.974341,111423.3523,3,1.00E+05,107061.468,109728.2017,0
0.801937597,-0.444309342,-0.124119667,1,1,0.949421094,1204.09163,93738.01775,3,1.00E+05,91364.65315,120310.6447,0
-1.855937794,0.44685666,-1.170279334,1,1,1.120702255,2226.087745,109844.1377,3,1.00E+05,110780.8798,83265.44918,1
0.732541392,0.915829998,1.094658311,1,0,0.468778062,5905.711516,40972.09468,3,1.00E+05,46435.464,43760.3273,1
1.027185857,2.216633449,-1.444453074,0,1,2.066759452,18925.19884,187750.7464,3,1.00E+05,181825.8097,184851.7672,0
-0.900383319,0.244423709,-1.146521367,0,1,0.801394705,1324.015934,78815.45458,3,1.00E+05,92116.22075,79567.20017,1
-0.441144765,1.095076074,0.825110714,1,1,3.253887988,20691.95912,279308.0409,3,1.00E+05,285669.9275,164376.9445,1
-0.552699152,0.899777389,1.44615021,0,1,1.35528045,6261.641802,129266.4032,3,1.00E+05,221492.2542,129138.6675,1
0.62260092,1.740851217,0.072654679,1,0,6.256004601,112033.3476,187966.6524,3,1.00E+05,261069.8857,216979.3858,1
-1.046248432,1.935096829,-0.903247211,1,0,0.554390468,16740.12441,38698.9224,3,1.00E+05,50383.35634,52961.51993,0
-0.486994993,0.70576957,-1.311418265,1,1,1.834279548,12528.17309,170899.7817,3,1.00E+05,166875.0432,114671.5783,1
1.605574336,1.433245991,-0.5137913,0,1,2.013167867,4574.016574,196742.7701,3,1.00E+05,287420.1092,169816.1545,1
-0.253462732,0.641000387,0.15752508,0,1,1.170416979,2182.802474,114858.8954,3,1.00E+05,149558.548,115371.0535,1
1.118082249,0.204737158,-0.330922887,0,1,1.286525673,4990.451041,123662.1163,3,1.00E+05,137801.7055,123735.7607,1
0.697981696,0.105446125,-0.40514581,0,1,1.139643616,3393.660117,110570.7015,3,1.00E+05,115128.2734,107681.1619,1
-0.266860165,-0.023120244,0.921360509,1,1,1.2435321,225.9630138,124127.247,3,1.00E+05,119254.901,121909.2511,0
0.390400207,0.017004867,-0.365228007,0,1,1.047764347,2955.313217,101821.1215,3,1.00E+05,102389.9821,102865.4542,0
1.180878672,2.640931894,0.970373177,1,0,4.545277446,329193.9886,-29193.98858,3,1.00E+05,104292.1043,210905.4542,0
-0.507806859,3.110284298,1.377428537,1,0,8.470261074,607357.0337,-307357.0337,3,1.00E+05,123843.6036,253735.7503,0
2.149709145,-0.212413382,-2.120643406,0,1,1.166669926,1568.12768,115098.8649,3,1.00E+05,100766.5525,110858.9782,0
-0.228400389,-0.030245368,0.639655945,0,1,1.009254466,3896.416739,97029.02989,3,1.00E+05,95360.93804,97894.65631,0
0.823917943,0.930390647,-1.014629558,1,1,3.006186149,26940.91799,273059.082,3,1.00E+05,281696.2636,158272.635,1
-0.766432937,1.476688587,0.776334062,1,1,4.277490676,94971.32368,205028.6763,3,1.00E+05,231696.7967,174196.9504,1
1.413523876,2.343026626,-0.814873523,0,1,2.469770943,15540.33503,231436.7593,3,1.00E+05,109388.8194,237642.2517,0
0.822184814,2.177614908,-1.707611351,1,1,8.615209992,68723.84428,231276.1557,3,1.00E+05,192800.9913,226784.2619,0
-1.525467927,0.565729818,0.584210633,1,1,1.588014215,8110.526259,150690.8952,3,1.00E+05,155135.0282,109132.5155,1
-2.285833375,2.226112909,1.814314883,0,1,1.480083768,6717.564494,141290.8123,3,1.00E+05,232510.2258,140754.701,1
1.072820853,2.082069228,0.397508296,1,1,10.25922505,80565.61266,219434.3873,3,1.00E+05,167043.6604,276323.9071,0
-0.539924805,0.753029494,-0.012630665,1,0,0.75033689,1700.363857,73333.32518,3,1.00E+05,68087.66907,73436.46051,0
-1.589219089,2.427236813,2.888656405,1,1,10.54376779,83898.75805,216101.242,3,1.00E+05,44672.12474,219126.7985,0
